time, original
188, -0.000104
189, -0.000105
190, -0.000100
191, -0.000097
192, -0.000089
193, -0.000081
194, -0.000077
195, -0.000073
196, -0.000068
197, -0.000063
198, -0.000060
199, -0.000055
200, -0.000056
201, -0.000053
202, -0.000052
203, -0.000055
204, -0.000053
205, -0.000051
206, -0.000053
207, -0.000052
208, -0.000044
209, -0.000044
210, -0.000047
211, -0.000048
212, -0.000050
213, -0.000051
214, -0.000057
215, -0.000068
216, -0.000080
217, -0.000092
218, -0.000104
219, -0.000108
220, -0.000108
221, -0.000110
222, -0.000110
223, -0.000108
224, -0.000100
225, -0.000090
226, -0.000075
227, -0.000067
228, -0.000063
229, -0.000048
230, -0.000038
231, -0.000026
232, -0.000022
233, -0.000026
234, -0.000028
235, -0.000033
236, -0.000040
237, -0.000040
238, -0.000039
239, -0.000042
240, -0.000041
241, -0.000051
242, -0.000053
243, -0.000067
244, -0.000090
245, -0.000095
246, -0.000101
247, -0.000097
248, -0.000087
249, -0.000081
250, -0.000080
251, -0.000096
252, -0.000142
253, -0.000219
254, -0.000316
255, -0.000422
256, -0.000522
257, -0.000599
258, -0.000654
259, -0.000672
260, -0.000645
261, -0.000590
262, -0.000521
263, -0.000452
264, -0.000409
265, -0.000399
266, -0.000396
267, -0.000390
268, -0.000371
269, -0.000328
270, -0.000263
271, -0.000164
272, -0.000055
273, 0.000071
274, 0.000202
275, 0.000309
276, 0.000389
277, 0.000448
278, 0.000504
279, 0.000576
280, 0.000654
281, 0.000732
282, 0.000787
283, 0.000821
284, 0.000840
285, 0.000819
286, 0.000759
287, 0.000682
288, 0.000610
289, 0.000540
290, 0.000463
291, 0.000388
292, 0.000314
293, 0.000251
294, 0.000170
295, 0.000065
296, -0.000043
297, -0.000144
298, -0.000219
299, -0.000250
300, -0.000254
301, -0.000247
302, -0.000239
303, -0.000239
304, -0.000268
305, -0.000317
306, -0.000357
307, -0.000403
308, -0.000443
309, -0.000462
310, -0.000428
311, -0.000376
312, -0.000330
313, -0.000259
314, -0.000196
315, -0.000140
316, -0.000092
317, -0.000061
318, -0.000050
319, -0.000028
320, -0.000002
321, 0.000014
322, 0.000008
323, -0.000033
324, -0.000081
325, -0.000098
326, -0.000076
327, -0.000036
328, 0.000017
329, 0.000073
330, 0.000130
331, 0.000195
332, 0.000262
333, 0.000311
334, 0.000349
335, 0.000378
336, 0.000385
337, 0.000425
338, 0.000514
339, 0.000632
340, 0.000738
341, 0.000799
342, 0.000868
343, 0.000904
344, 0.000896
345, 0.000865
346, 0.000812
347, 0.000762
348, 0.000726
349, 0.000704
350, 0.000659
351, 0.000618
352, 0.000602
353, 0.000593
354, 0.000589
355, 0.000548
356, 0.000501
357, 0.000428
358, 0.000337
359, 0.000278
360, 0.000223
361, 0.000159
362, 0.000116
363, 0.000091
364, 0.000079
365, 0.000125
366, 0.000175
367, 0.000203
368, 0.000230
369, 0.000209
370, 0.000170
371, 0.000162
372, 0.000162
373, 0.000209
374, 0.000269
375, 0.000310
376, 0.000375
377, 0.000444
378, 0.000472
379, 0.000474
380, 0.000520
381, 0.000578
382, 0.000585
383, 0.000591
384, 0.000620
385, 0.000676
386, 0.000744
387, 0.000765
388, 0.000774
389, 0.000814
390, 0.000815
391, 0.000819
392, 0.000868
393, 0.000850
394, 0.000758
395, 0.000608
396, 0.000442
397, 0.000347
398, 0.000274
399, 0.000158
400, 0.000044
401, -0.000048
402, -0.000135
403, -0.000195
404, -0.000222
405, -0.000206
406, -0.000240
407, -0.000319
408, -0.000370
409, -0.000391
410, -0.000328
411, -0.000259
412, -0.000255
413, -0.000252
414, -0.000306
415, -0.000360
416, -0.000369
417, -0.000498
418, -0.000627
419, -0.000678
420, -0.000824
421, -0.000898
422, -0.000765
423, -0.000620
424, -0.000514
425, -0.000455
426, -0.000492
427, -0.000538
428, -0.000634
429, -0.000789
430, -0.000938
431, -0.001124
432, -0.001327
433, -0.001481
434, -0.001644
435, -0.001908
436, -0.002209
437, -0.002465
438, -0.002803
439, -0.003149
440, -0.003318
441, -0.003315
442, -0.003125
443, -0.002773
444, -0.002351
445, -0.001898
446, -0.001492
447, -0.001098
448, -0.000755
449, -0.000667
450, -0.000568
451, -0.000361
452, -0.000153
453, 0.000136
454, 0.000452
455, 0.000848
456, 0.001335
457, 0.001832
458, 0.002224
459, 0.002530
460, 0.002774
461, 0.002924
462, 0.002996
463, 0.002987
464, 0.002887
465, 0.002694
466, 0.002446
467, 0.002091
468, 0.001661
469, 0.001276
470, 0.000905
471, 0.000521
472, 0.000123
473, -0.000311
474, -0.000720
475, -0.001113
476, -0.001462
477, -0.001739
478, -0.002032
479, -0.002268
480, -0.002431
481, -0.002587
482, -0.002617
483, -0.002525
484, -0.002412
485, -0.002330
486, -0.002281
487, -0.002225
488, -0.002192
489, -0.002172
490, -0.002104
491, -0.002000
492, -0.001901
493, -0.001785
494, -0.001614
495, -0.001353
496, -0.001101
497, -0.000846
498, -0.000560
499, -0.000401
500, -0.000353
501, -0.000315
502, -0.000282
503, -0.000366
504, -0.000498
505, -0.000665
506, -0.000885
507, -0.001051
508, -0.001146
509, -0.001093
510, -0.000941
511, -0.000787
512, -0.000605
513, -0.000336
514, -0.000057
515, 0.000129
516, 0.000237
517, 0.000379
518, 0.000575
519, 0.000733
520, 0.001007
521, 0.001394
522, 0.001809
523, 0.002286
524, 0.002688
525, 0.003029
526, 0.003313
527, 0.003434
528, 0.003418
529, 0.003267
530, 0.003113
531, 0.003003
532, 0.002824
533, 0.002662
534, 0.002533
535, 0.002473
536, 0.002421
537, 0.002196
538, 0.001879
539, 0.001521
540, 0.001048
541, 0.000495
542, -0.000122
543, -0.000728
544, -0.001282
545, -0.001780
546, -0.002157
547, -0.002408
548, -0.002605
549, -0.002714
550, -0.002681
551, -0.002618
552, -0.002497
553, -0.002329
554, -0.002183
555, -0.001982
556, -0.001684
557, -0.001398
558, -0.001138
559, -0.000850
560, -0.000581
561, -0.000321
562, -0.000007
563, 0.000345
564, 0.000727
565, 0.001154
566, 0.001506
567, 0.001795
568, 0.002085
569, 0.002302
570, 0.002448
571, 0.002571
572, 0.002692
573, 0.002791
574, 0.002781
575, 0.002739
576, 0.002723
577, 0.002690
578, 0.002633
579, 0.002550
580, 0.002403
581, 0.002169
582, 0.001975
583, 0.001792
584, 0.001535
585, 0.001366
586, 0.001280
587, 0.001231
588, 0.001252
589, 0.001238
590, 0.001153
591, 0.001083
592, 0.001029
593, 0.000907
594, 0.000717
595, 0.000540
596, 0.000345
597, 0.000208
598, 0.000062
599, -0.000078
600, -0.000228
601, -0.000391
602, -0.000554
603, -0.000775
604, -0.000931
605, -0.001055
606, -0.001252
607, -0.001493
608, -0.001780
609, -0.002048
610, -0.002348
611, -0.002594
612, -0.002841
613, -0.003069
614, -0.003164
615, -0.003177
616, -0.003146
617, -0.003132
618, -0.003069
619, -0.002953
620, -0.002820
621, -0.002637
622, -0.002394
623, -0.002173
624, -0.001916
625, -0.001533
626, -0.001063
627, -0.000535
628, 0.000009
629, 0.000677
630, 0.001318
631, 0.001891
632, 0.002427
633, 0.002853
634, 0.003190
635, 0.003405
636, 0.003544
637, 0.003649
638, 0.003688
639, 0.003816
640, 0.003922
641, 0.003880
642, 0.003793
643, 0.003635
644, 0.003396
645, 0.003038
646, 0.002506
647, 0.001917
648, 0.001322
649, 0.000670
650, 0.000110
651, -0.000381
652, -0.000794
653, -0.001189
654, -0.001555
655, -0.001886
656, -0.002163
657, -0.002362
658, -0.002480
659, -0.002529
660, -0.002538
661, -0.002556
662, -0.002634
663, -0.002671
664, -0.002659
665, -0.002574
666, -0.002442
667, -0.002331
668, -0.002112
669, -0.001839
670, -0.001623
671, -0.001368
672, -0.001117
673, -0.000938
674, -0.000717
675, -0.000553
676, -0.000456
677, -0.000351
678, -0.000230
679, -0.000089
680, 0.000054
681, 0.000161
682, 0.000174
683, 0.000246
684, 0.000400
685, 0.000555
686, 0.000694
687, 0.000839
688, 0.000999
689, 0.001068
690, 0.001045
691, 0.001157
692, 0.001304
693, 0.001405
694, 0.001537
695, 0.001596
696, 0.001696
697, 0.001827
698, 0.002001
699, 0.002177
700, 0.002224
701, 0.002247
702, 0.002199
703, 0.002230
704, 0.002305
705, 0.002267
706, 0.002138
707, 0.002050
708, 0.001905
709, 0.001615
710, 0.001343
711, 0.001018
712, 0.000615
713, 0.000282
714, 0.000014
715, -0.000257
716, -0.000548
717, -0.000797
718, -0.001052
719, -0.001349
720, -0.001597
721, -0.001788
722, -0.002029
723, -0.002309
724, -0.002546
725, -0.002711
726, -0.002782
727, -0.002883
728, -0.002854
729, -0.002677
730, -0.002514
731, -0.002328
732, -0.002049
733, -0.001682
734, -0.001228
735, -0.000727
736, -0.000351
737, -0.000048
738, 0.000303
739, 0.000662
740, 0.000999
741, 0.001278
742, 0.001600
743, 0.001981
744, 0.002172
745, 0.002442
746, 0.002713
747, 0.002805
748, 0.002908
749, 0.002917
750, 0.002914
751, 0.002886
752, 0.002843
753, 0.002830
754, 0.002801
755, 0.002611
756, 0.002435
757, 0.002297
758, 0.002105
759, 0.001919
760, 0.001662
761, 0.001338
762, 0.000861
763, 0.000222
764, -0.000543
765, -0.001589
766, -0.002881
767, -0.004321
768, -0.005771
769, -0.007054
770, -0.008223
771, -0.009047
772, -0.009411
773, -0.009414
774, -0.009122
775, -0.008616
776, -0.008033
777, -0.007458
778, -0.007005
779, -0.006636
780, -0.006165
781, -0.005667
782, -0.005045
783, -0.004214
784, -0.003349
785, -0.002392
786, -0.001287
787, -0.000172
788, 0.000861
789, 0.001885
790, 0.002963
791, 0.004085
792, 0.005071
793, 0.005941
794, 0.006784
795, 0.007330
796, 0.007596
797, 0.007704
798, 0.007566
799, 0.007190
800, 0.006686
801, 0.006066
802, 0.005349
803, 0.004564
804, 0.003668
805, 0.002637
806, 0.001504
807, 0.000446
808, -0.000631
809, -0.001675
810, -0.002422
811, -0.002874
812, -0.003068
813, -0.003142
814, -0.003113
815, -0.003042
816, -0.003032
817, -0.003178
818, -0.003284
819, -0.003355
820, -0.003478
821, -0.003464
822, -0.003370
823, -0.003147
824, -0.002770
825, -0.002296
826, -0.001788
827, -0.001208
828, -0.000547
829, 0.000289
830, 0.001129
831, 0.001838
832, 0.002413
833, 0.002775
834, 0.003010
835, 0.003248
836, 0.003381
837, 0.003416
838, 0.003420
839, 0.003481
840, 0.003587
841, 0.003834
842, 0.004261
843, 0.004665
844, 0.005036
845, 0.005315
846, 0.005586
847, 0.005961
848, 0.006128
849, 0.006246
850, 0.006462
851, 0.006545
852, 0.006758
853, 0.007018
854, 0.007319
855, 0.007638
856, 0.007726
857, 0.007782
858, 0.007519
859, 0.006904
860, 0.006487
861, 0.005992
862, 0.005407
863, 0.004853
864, 0.004514
865, 0.004454
866, 0.004234
867, 0.004051
868, 0.004137
869, 0.003878
870, 0.003254
871, 0.002685
872, 0.001814
873, 0.000877
874, 0.000198
875, -0.000687
876, -0.001403
877, -0.001637
878, -0.001689
879, -0.001573
880, -0.001319
881, -0.000743
882, -0.000182
883, 0.000286
884, 0.000949
885, 0.001733
886, 0.002602
887, 0.003321
888, 0.003996
889, 0.004926
890, 0.005566
891, 0.006011
892, 0.006460
893, 0.006684
894, 0.006794
895, 0.006840
896, 0.006627
897, 0.006341
898, 0.006015
899, 0.005478
900, 0.004896
901, 0.004140
902, 0.003376
903, 0.002810
904, 0.002145
905, 0.001476
906, 0.001200
907, 0.000847
908, 0.000285
909, -0.000601
910, -0.001552
911, -0.002251
912, -0.003420
913, -0.004245
914, -0.004577
915, -0.005083
916, -0.004876
917, -0.004694
918, -0.004783
919, -0.004510
920, -0.004452
921, -0.004571
922, -0.004765
923, -0.005149
924, -0.004894
925, -0.004466
926, -0.004844
927, -0.005195
928, -0.005925
929, -0.007686
930, -0.009715
931, -0.012050
932, -0.014625
933, -0.016708
934, -0.017757
935, -0.017576
936, -0.016428
937, -0.014533
938, -0.012165
939, -0.009747
940, -0.007690
941, -0.006823
942, -0.006460
943, -0.006234
944, -0.006643
945, -0.006692
946, -0.006085
947, -0.004936
948, -0.002722
949, 0.000045
950, 0.002774
951, 0.005475
952, 0.007778
953, 0.009685
954, 0.011020
955, 0.011576
956, 0.012220
957, 0.012853
958, 0.012958
959, 0.013010
960, 0.013069
961, 0.012770
962, 0.012026
963, 0.010977
964, 0.009691
965, 0.007709
966, 0.005307
967, 0.003173
968, 0.000994
969, -0.001195
970, -0.003397
971, -0.005674
972, -0.007562
973, -0.009464
974, -0.011422
975, -0.012851
976, -0.013713
977, -0.014288
978, -0.014836
979, -0.015119
980, -0.015335
981, -0.015827
982, -0.016314
983, -0.017140
984, -0.018234
985, -0.018860
986, -0.019189
987, -0.019289
988, -0.018442
989, -0.016821
990, -0.014689
991, -0.012068
992, -0.009602
993, -0.007241
994, -0.005245
995, -0.004209
996, -0.003754
997, -0.003757
998, -0.004168
999, -0.004349
1000, -0.004523
1001, -0.004382
1002, -0.003607
1003, -0.002178
1004, -0.000175
1005, 0.001423
1006, 0.002771
1007, 0.004076
1008, 0.004460
1009, 0.004395
1010, 0.004423
1011, 0.004273
1012, 0.004433
1013, 0.005161
1014, 0.006017
1015, 0.007660
1016, 0.009461
1017, 0.011019
1018, 0.012574
1019, 0.013576
1020, 0.013813
1021, 0.013223
1022, 0.012048
1023, 0.011052
1024, 0.009957
1025, 0.008841
1026, 0.008083
1027, 0.007628
1028, 0.007633
1029, 0.007537
1030, 0.007007
1031, 0.006187
1032, 0.004906
1033, 0.003018
1034, 0.000423
1035, -0.002415
1036, -0.005002
1037, -0.007551
1038, -0.010086
1039, -0.011890
1040, -0.013353
1041, -0.014752
1042, -0.015628
1043, -0.016194
1044, -0.016358
1045, -0.016068
1046, -0.015733
1047, -0.015233
1048, -0.014504
1049, -0.013838
1050, -0.013070
1051, -0.012021
1052, -0.010863
1053, -0.009452
1054, -0.008058
1055, -0.006504
1056, -0.004253
1057, -0.001614
1058, 0.001136
1059, 0.003813
1060, 0.006265
1061, 0.008519
1062, 0.010411
1063, 0.011811
1064, 0.012879
1065, 0.013607
1066, 0.014334
1067, 0.014927
1068, 0.015392
1069, 0.016012
1070, 0.016372
1071, 0.016642
1072, 0.016411
1073, 0.015591
1074, 0.014727
1075, 0.013360
1076, 0.011636
1077, 0.009832
1078, 0.007918
1079, 0.006448
1080, 0.005609
1081, 0.005086
1082, 0.004649
1083, 0.004305
1084, 0.003947
1085, 0.003519
1086, 0.002915
1087, 0.001873
1088, 0.000671
1089, -0.000669
1090, -0.002000
1091, -0.003209
1092, -0.004010
1093, -0.004225
1094, -0.004514
1095, -0.004743
1096, -0.004910
1097, -0.005088
1098, -0.004915
1099, -0.004675
1100, -0.004866
1101, -0.005580
1102, -0.006333
1103, -0.006883
1104, -0.007523
1105, -0.008105
1106, -0.008359
1107, -0.008558
1108, -0.008610
1109, -0.008243
1110, -0.008100
1111, -0.008288
1112, -0.008094
1113, -0.007521
1114, -0.006976
1115, -0.006299
1116, -0.005533
1117, -0.004644
1118, -0.003265
1119, -0.001715
1120, -0.000100
1121, 0.001484
1122, 0.003447
1123, 0.005754
1124, 0.007536
1125, 0.009276
1126, 0.010960
1127, 0.012204
1128, 0.013016
1129, 0.013276
1130, 0.013474
1131, 0.013799
1132, 0.014223
1133, 0.014692
1134, 0.015279
1135, 0.015913
1136, 0.016128
1137, 0.015427
1138, 0.014353
1139, 0.012944
1140, 0.011047
1141, 0.009157
1142, 0.006936
1143, 0.004569
1144, 0.002509
1145, 0.000757
1146, -0.000870
1147, -0.002486
1148, -0.003956
1149, -0.005364
1150, -0.006937
1151, -0.008359
1152, -0.009534
1153, -0.010546
1154, -0.011495
1155, -0.012463
1156, -0.012980
1157, -0.012775
1158, -0.012405
1159, -0.011911
1160, -0.011254
1161, -0.010501
1162, -0.009552
1163, -0.008675
1164, -0.007507
1165, -0.006133
1166, -0.004992
1167, -0.003877
1168, -0.002741
1169, -0.001788
1170, -0.000789
1171, 0.000127
1172, 0.000680
1173, 0.001140
1174, 0.001719
1175, 0.002226
1176, 0.002627
1177, 0.003077
1178, 0.003509
1179, 0.003781
1180, 0.003759
1181, 0.003707
1182, 0.003765
1183, 0.003596
1184, 0.003468
1185, 0.003640
1186, 0.003974
1187, 0.004493
1188, 0.005141
1189, 0.005967
1190, 0.006438
1191, 0.006708
1192, 0.007021
1193, 0.007002
1194, 0.006775
1195, 0.006689
1196, 0.006660
1197, 0.006590
1198, 0.006566
1199, 0.006522
1200, 0.006524
1201, 0.006379
1202, 0.006058
1203, 0.005453
1204, 0.004499
1205, 0.003385
1206, 0.002329
1207, 0.001135
1208, -0.000347
1209, -0.001915
1210, -0.003157
1211, -0.004114
1212, -0.004913
1213, -0.005618
1214, -0.006507
1215, -0.007602
1216, -0.008620
1217, -0.009363
1218, -0.009964
1219, -0.010756
1220, -0.011393
1221, -0.011484
1222, -0.011444
1223, -0.011167
1224, -0.010590
1225, -0.010056
1226, -0.009581
1227, -0.008741
1228, -0.007912
1229, -0.007008
1230, -0.005740
1231, -0.004418
1232, -0.003003
1233, -0.001647
1234, -0.000247
1235, 0.001089
1236, 0.002208
1237, 0.003259
1238, 0.004063
1239, 0.004707
1240, 0.005091
1241, 0.004927
1242, 0.004215
1243, 0.002511
1244, -0.000202
1245, -0.003898
1246, -0.008614
1247, -0.013448
1248, -0.017983
1249, -0.021778
1250, -0.024200
1251, -0.024623
1252, -0.023478
1253, -0.021032
1254, -0.017085
1255, -0.012514
1256, -0.008463
1257, -0.005476
1258, -0.003159
1259, -0.001552
1260, -0.000496
1261, 0.000950
1262, 0.003589
1263, 0.007236
1264, 0.011462
1265, 0.016409
1266, 0.021169
1267, 0.024989
1268, 0.028159
1269, 0.030464
1270, 0.031179
1271, 0.030765
1272, 0.030250
1273, 0.029539
1274, 0.028309
1275, 0.026384
1276, 0.023172
1277, 0.018806
1278, 0.013113
1279, 0.006895
1280, 0.001076
1281, -0.004863
1282, -0.010148
1283, -0.014819
1284, -0.019305
1285, -0.023094
1286, -0.025917
1287, -0.028232
1288, -0.030255
1289, -0.031613
1290, -0.031793
1291, -0.030753
1292, -0.028962
1293, -0.026165
1294, -0.022807
1295, -0.019725
1296, -0.016628
1297, -0.013590
1298, -0.011296
1299, -0.009550
1300, -0.007417
1301, -0.004964
1302, -0.002288
1303, 0.000851
1304, 0.004221
1305, 0.007245
1306, 0.010195
1307, 0.012993
1308, 0.015207
1309, 0.017164
1310, 0.018602
1311, 0.019142
1312, 0.018992
1313, 0.018525
1314, 0.017741
1315, 0.016516
1316, 0.015190
1317, 0.014072
1318, 0.013078
1319, 0.012283
1320, 0.011905
1321, 0.012313
1322, 0.013313
1323, 0.013901
1324, 0.014410
1325, 0.015194
1326, 0.015719
1327, 0.015930
1328, 0.016189
1329, 0.016481
1330, 0.016827
1331, 0.017737
1332, 0.018341
1333, 0.018964
1334, 0.020093
1335, 0.020335
1336, 0.019263
1337, 0.017849
1338, 0.016138
1339, 0.013892
1340, 0.011496
1341, 0.009195
1342, 0.007675
1343, 0.006359
1344, 0.004437
1345, 0.003244
1346, 0.002882
1347, 0.001740
1348, 0.000770
1349, -0.000360
1350, -0.002001
1351, -0.003219
1352, -0.005020
1353, -0.006599
1354, -0.007377
1355, -0.008032
1356, -0.007737
1357, -0.007175
1358, -0.006477
1359, -0.004431
1360, -0.002287
1361, -0.000884
1362, 0.000448
1363, 0.002019
1364, 0.003290
1365, 0.003594
1366, 0.003466
1367, 0.003147
1368, 0.002945
1369, 0.003622
1370, 0.003749
1371, 0.004427
1372, 0.006525
1373, 0.007289
1374, 0.007567
1375, 0.008334
1376, 0.008409
1377, 0.008649
1378, 0.008109
1379, 0.006267
1380, 0.004619
1381, 0.002640
1382, 0.000525
1383, -0.001470
1384, -0.003865
1385, -0.006345
1386, -0.009028
1387, -0.011645
1388, -0.013700
1389, -0.014621
1390, -0.015254
1391, -0.015842
1392, -0.016072
1393, -0.017685
1394, -0.021158
1395, -0.026518
1396, -0.034304
1397, -0.042216
1398, -0.050418
1399, -0.058910
1400, -0.064603
1401, -0.067310
1402, -0.065805
1403, -0.059813
1404, -0.050820
1405, -0.040085
1406, -0.031117
1407, -0.023812
1408, -0.019656
1409, -0.019685
1410, -0.020599
1411, -0.022105
1412, -0.022639
1413, -0.021559
1414, -0.017160
1415, -0.008209
1416, 0.002599
1417, 0.015985
1418, 0.029733
1419, 0.040143
1420, 0.047444
1421, 0.050469
1422, 0.050478
1423, 0.048707
1424, 0.046565
1425, 0.045511
1426, 0.044490
1427, 0.043516
1428, 0.042556
1429, 0.041969
1430, 0.041311
1431, 0.040046
1432, 0.036500
1433, 0.031041
1434, 0.024578
1435, 0.016691
1436, 0.009663
1437, 0.002709
1438, -0.003947
1439, -0.008976
1440, -0.013980
1441, -0.018295
1442, -0.022268
1443, -0.024913
1444, -0.026080
1445, -0.026935
1446, -0.026981
1447, -0.027612
1448, -0.029483
1449, -0.032269
1450, -0.035975
1451, -0.039003
1452, -0.041922
1453, -0.044801
1454, -0.045650
1455, -0.044418
1456, -0.041262
1457, -0.035982
1458, -0.029416
1459, -0.022579
1460, -0.017341
1461, -0.014569
1462, -0.014218
1463, -0.015754
1464, -0.018844
1465, -0.022634
1466, -0.025541
1467, -0.027120
1468, -0.025542
1469, -0.021298
1470, -0.015353
1471, -0.006426
1472, 0.002251
1473, 0.009768
1474, 0.015641
1475, 0.017893
1476, 0.018727
1477, 0.018193
1478, 0.017200
1479, 0.017436
1480, 0.019763
1481, 0.025039
1482, 0.032187
1483, 0.041275
1484, 0.050844
1485, 0.059417
1486, 0.065832
1487, 0.068661
1488, 0.068311
1489, 0.064687
1490, 0.059891
1491, 0.054664
1492, 0.049709
1493, 0.047162
1494, 0.045999
1495, 0.046376
1496, 0.046936
1497, 0.046450
1498, 0.045110
1499, 0.040956
1500, 0.033820
1501, 0.024253
1502, 0.012812
1503, 0.001200
1504, -0.009816
1505, -0.019125
1506, -0.026170
1507, -0.031214
1508, -0.034215
1509, -0.035957
1510, -0.037256
1511, -0.038322
1512, -0.039467
1513, -0.040663
1514, -0.041752
1515, -0.042986
1516, -0.043916
1517, -0.044015
1518, -0.042953
1519, -0.040744
1520, -0.037503
1521, -0.033450
1522, -0.028377
1523, -0.022477
1524, -0.015776
1525, -0.007865
1526, -0.000199
1527, 0.006651
1528, 0.012748
1529, 0.017388
1530, 0.020874
1531, 0.023416
1532, 0.025681
1533, 0.027961
1534, 0.030441
1535, 0.033270
1536, 0.036470
1537, 0.039774
1538, 0.042492
1539, 0.043819
1540, 0.043478
1541, 0.041477
1542, 0.037716
1543, 0.032689
1544, 0.027167
1545, 0.022019
1546, 0.018072
1547, 0.015542
1548, 0.014648
1549, 0.014820
1550, 0.015256
1551, 0.015650
1552, 0.015114
1553, 0.013185
1554, 0.008988
1555, 0.003065
1556, -0.003271
1557, -0.009050
1558, -0.013682
1559, -0.016761
1560, -0.017852
1561, -0.017418
1562, -0.015749
1563, -0.013784
1564, -0.012437
1565, -0.011875
1566, -0.012486
1567, -0.014556
1568, -0.017702
1569, -0.021493
1570, -0.025083
1571, -0.028479
1572, -0.031054
1573, -0.032588
1574, -0.033181
1575, -0.032454
1576, -0.031510
1577, -0.030603
1578, -0.029457
1579, -0.028226
1580, -0.027390
1581, -0.026484
1582, -0.025224
1583, -0.023790
1584, -0.021868
1585, -0.018866
1586, -0.014647
1587, -0.009498
1588, -0.003900
1589, 0.002049
1590, 0.007993
1591, 0.013519
1592, 0.018195
1593, 0.022099
1594, 0.025430
1595, 0.028204
1596, 0.030464
1597, 0.032340
1598, 0.034068
1599, 0.036005
1600, 0.037844
1601, 0.039494
1602, 0.040893
1603, 0.041485
1604, 0.040732
1605, 0.038682
1606, 0.035181
1607, 0.030810
1608, 0.025446
1609, 0.019025
1610, 0.012400
1611, 0.005928
1612, -0.000025
1613, -0.005015
1614, -0.009262
1615, -0.013225
1616, -0.017039
1617, -0.020774
1618, -0.024600
1619, -0.028541
1620, -0.032178
1621, -0.035325
1622, -0.038409
1623, -0.040334
1624, -0.041025
1625, -0.040980
1626, -0.039010
1627, -0.035886
1628, -0.032633
1629, -0.028955
1630, -0.025474
1631, -0.022144
1632, -0.018636
1633, -0.014885
1634, -0.011425
1635, -0.008111
1636, -0.004872
1637, -0.002152
1638, 0.000923
1639, 0.004599
1640, 0.008603
1641, 0.012663
1642, 0.016215
1643, 0.019067
1644, 0.021328
1645, 0.022936
1646, 0.023739
1647, 0.023627
1648, 0.023604
1649, 0.022849
1650, 0.021939
1651, 0.021643
1652, 0.021163
1653, 0.021487
1654, 0.022221
1655, 0.022827
1656, 0.023453
1657, 0.023229
1658, 0.022580
1659, 0.022123
1660, 0.020920
1661, 0.019798
1662, 0.018769
1663, 0.017673
1664, 0.017543
